transaction_id,date,merchant,category,amount,currency,status,department,cost_center,po_number,invoice_number,description,employee,approval_status
TXN-01691,2025-03-03,UPS,Shipping & Logistics,350,USD,invoiced,Engineering,CC-002,PO-73797,INV-810784,UPS - Shipping & Logistics,EMP-1176,Pending
TXN-01692,2024-10-06,PwC,Professional Services,4000,USD,completed,Sales,CC-005,PO-20968,INV-934029,PwC - Professional Services,EMP-1115,Pending
TXN-01693,2025-01-15,AT&T,Utilities - Telecom,80,USD,completed,Finance,CC-005,PO-94986,INV-546971,AT&T - Utilities - Telecom,EMP-1030,Rejected
TXN-01694,2024-10-30,Deloitte,Professional Services,25000,USD,paid,Sales,CC-005,PO-85529,INV-462115,Deloitte - Professional Services,EMP-1068,Pending
TXN-01695,2024-06-02,Time Warner,Utilities - Internet,180,USD,pending,HR,CC-003,PO-80633,INV-446394,Time Warner - Utilities - Internet,EMP-1007,Pending
TXN-01696,2024-04-16,DoorDash,Meals & Entertainment,25,USD,paid,HR,CC-004,PO-78704,INV-247411,DoorDash - Meals & Entertainment,EMP-1033,Rejected
TXN-01697,2024-06-13,Best Buy,Hardware - Equipment,100,USD,invoiced,Marketing,CC-003,PO-61804,INV-335711,Best Buy - Hardware - Equipment,EMP-1065,Pending
TXN-01698,2024-09-04,DoorDash,Meals & Entertainment,50,USD,paid,Sales,CC-005,PO-74397,INV-438359,DoorDash - Meals & Entertainment,EMP-1148,Rejected
TXN-01699,2024-01-17,Verizon,Utilities - Telecom,200,USD,completed,Operations,CC-003,PO-35540,INV-964053,Verizon - Utilities - Telecom,EMP-1161,Approved
TXN-01700,2024-10-20,FedEx,Shipping & Logistics,500,USD,paid,Finance,CC-003,PO-63267,INV-152244,FedEx - Shipping & Logistics,EMP-1089,Rejected
TXN-01701,2024-05-12,Microsoft Azure,Software - Cloud,1500,USD,completed,Sales,CC-004,PO-69611,INV-476773,Microsoft Azure - Software - Cloud,EMP-1099,Rejected
TXN-01702,2024-02-27,Time Warner,Utilities - Internet,180,USD,completed,Sales,CC-001,PO-88783,INV-987834,Time Warner - Utilities - Internet,EMP-1074,Pending
TXN-01703,2024-03-02,Accenture,Professional Services,3000,USD,pending,Operations,CC-005,PO-51805,INV-941327,Accenture - Professional Services,EMP-1180,Rejected
TXN-01704,2024-09-13,Chipotle,Meals & Entertainment,10,USD,paid,HR,CC-002,PO-15953,INV-733772,Chipotle - Meals & Entertainment,EMP-1222,Approved
TXN-01705,2025-03-08,Amazon,Hardware - Equipment,99,USD,delivered,Marketing,CC-004,PO-13464,INV-212943,Amazon - Hardware - Equipment,EMP-1004,Approved
TXN-01706,2024-04-29,Verizon,Utilities - Telecom,350,USD,paid,Sales,CC-005,PO-75589,INV-180565,Verizon - Utilities - Telecom,EMP-1114,Rejected
TXN-01707,2024-10-13,United Airlines,Travel - Airfare,2500,USD,invoiced,HR,CC-005,PO-10285,INV-656438,United Airlines - Travel - Airfare,EMP-1204,Rejected
TXN-01708,2024-09-20,Stripe,Software - Payments,1250,USD,completed,Marketing,CC-003,,INV-378679,Stripe - Software - Payments,EMP-1124,Approved
TXN-01709,2024-04-06,Amazon,Hardware - Equipment,299,USD,delivered,Engineering,CC-002,PO-70337,INV-525290,Amazon - Hardware - Equipment,EMP-1195,Pending
TXN-01710,2024-08-13,LinkedIn Ads,Marketing - Digital,2500,USD,delivered,Marketing,CC-003,PO-75340,INV-795678,LinkedIn Ads - Marketing - Digital,EMP-1233,Rejected
TXN-01711,2024-05-02,COMCAST,Utilities - Internet,70,USD,invoiced,Finance,CC-001,PO-54294,INV-655264,COMCAST - Utilities - Internet,EMP-1071,Rejected
TXN-01712,2024-03-30,Herman Miller,Furniture - Fixed Asset,1200,USD,paid,Finance,CC-005,PO-83891,INV-959237,Herman Miller - Furniture - Fixed Asset,EMP-1056,Rejected
TXN-01713,2024-09-17,Deloitte,Professional Services,25000,USD,paid,HR,CC-004,PO-30065,INV-560623,Deloitte - Professional Services,EMP-1139,Pending
TXN-01714,2025-03-24,Verizon,Utilities - Telecom,200,USD,completed,Sales,CC-003,PO-51353,INV-691695,Verizon - Utilities - Telecom,EMP-1241,Rejected
TXN-01715,2024-10-11,Lenovo,Hardware - Equipment,1000,USD,pending,Marketing,CC-004,PO-22224,INV-430391,Lenovo - Hardware - Equipment,EMP-1236,Pending
TXN-01716,2024-08-28,PwC,Professional Services,20000,USD,pending,Sales,CC-002,PO-95724,INV-641088,PwC - Professional Services,EMP-1044,Rejected
TXN-01717,2024-08-30,FedEx,Shipping & Logistics,300,USD,completed,Sales,CC-004,PO-58069,INV-775951,FedEx - Shipping & Logistics,EMP-1075,Rejected
TXN-01718,2024-10-19,Hilton Hotels,Travel - Lodging,120,USD,paid,Operations,CC-002,PO-46303,INV-483123,Hilton Hotels - Travel - Lodging,EMP-1022,Pending
TXN-01719,2024-03-23,QuickBooks,Accounting Software,120,USD,completed,Engineering,CC-004,PO-62341,INV-304614,QuickBooks - Accounting Software,EMP-1207,Pending
TXN-01720,2024-04-30,Stripe,Software - Payments,1250,USD,pending,Operations,CC-003,PO-63519,INV-631175,Stripe - Software - Payments,EMP-1053,Rejected
TXN-01721,2024-02-23,Southwest Airlines,Travel - Airfare,1000,USD,pending,Finance,CC-002,PO-66886,INV-381800,Southwest Airlines - Travel - Airfare,EMP-1168,Rejected
TXN-01722,2024-02-25,McKinsey Inc,Professional Services,15000,USD,paid,Operations,CC-004,PO-94664,INV-554064,McKinsey Inc - Professional Services,EMP-1133,Pending
TXN-01723,2024-03-14,Microsoft Azure,Software - Cloud,3000,USD,delivered,Sales,CC-005,,INV-815693,Microsoft Azure - Software - Cloud,EMP-1168,Approved
TXN-01724,2024-03-04,HubSpot,Marketing - Software,1200,USD,invoiced,HR,CC-005,PO-80369,INV-495434,HubSpot - Marketing - Software,EMP-1131,Pending
TXN-01725,2024-01-05,HubSpot,Marketing - Software,50,USD,invoiced,Operations,CC-005,PO-15461,INV-694504,HubSpot - Marketing - Software,EMP-1113,Approved
TXN-01726,2024-05-19,Dell,Hardware - Equipment,1200,USD,delivered,Sales,CC-002,PO-84509,INV-217077,Dell - Hardware - Equipment,EMP-1079,Pending
TXN-01727,2024-09-15,Uber,Travel - Ground,65,USD,completed,Engineering,CC-004,PO-21459,INV-537477,Uber - Travel - Ground,EMP-1216,Pending
TXN-01728,2024-06-16,United Airlines,Travel - Airfare,2500,USD,completed,Finance,CC-002,PO-41543,INV-566830,United Airlines - Travel - Airfare,EMP-1063,Pending
TXN-01729,2024-06-16,Lenovo,Hardware - Equipment,400,USD,paid,HR,CC-003,PO-19688,INV-601657,Lenovo - Hardware - Equipment,EMP-1128,Rejected
TXN-01730,2024-03-05,Microsoft Azure,Software - Cloud,800,USD,paid,Marketing,CC-002,PO-65900,INV-421481,Microsoft Azure - Software - Cloud,EMP-1033,Rejected
TXN-01731,2024-03-09,Grubhub,Meals & Entertainment,180,USD,pending,Engineering,CC-005,PO-66782,INV-255442,Grubhub - Meals & Entertainment,EMP-1238,Rejected
TXN-01732,2024-04-19,PwC,Professional Services,8000,USD,completed,Marketing,CC-003,PO-35037,INV-918168,PwC - Professional Services,EMP-1028,Pending
TXN-01733,2024-06-04,Twilio,Software - Communications,1000,USD,paid,HR,CC-002,PO-97248,INV-694789,Twilio - Software - Communications,EMP-1110,Rejected
TXN-01734,2024-05-29,Dell,Hardware - Equipment,500,USD,completed,Finance,CC-005,PO-77387,INV-101511,Dell - Hardware - Equipment,EMP-1036,Approved
TXN-01735,2024-10-31,Airbnb,Travel - Lodging,80,USD,paid,Sales,CC-001,PO-26843,INV-242435,Airbnb - Travel - Lodging,EMP-1238,Approved
TXN-01736,2024-04-21,LawDepot,Legal Services,200,USD,pending,Engineering,CC-005,PO-65401,INV-629376,LawDepot - Legal Services,EMP-1213,Rejected
TXN-01737,2025-01-22,GitHub,Software - Development,231,USD,invoiced,Operations,CC-004,PO-98257,INV-943148,GitHub - Software - Development,EMP-1160,Pending
TXN-01738,2024-12-11,Steelcase,Furniture - Fixed Asset,1000,USD,pending,Marketing,CC-004,PO-84321,INV-930538,Steelcase - Furniture - Fixed Asset,EMP-1076,Pending
TXN-01739,2024-10-14,Stripe,Software - Payments,1250,USD,paid,HR,CC-005,PO-10133,INV-980821,Stripe - Software - Payments,EMP-1116,Approved
TXN-01740,2024-07-01,Office Depot,Office Supplies,350,USD,delivered,Operations,CC-005,PO-96615,INV-480742,Office Depot - Office Supplies,EMP-1107,Pending
TXN-01741,2024-05-22,Time Warner,Utilities - Internet,100,USD,paid,Marketing,CC-001,PO-71079,INV-248237,Time Warner - Utilities - Internet,EMP-1244,Approved
TXN-01742,2024-07-26,Facebook Ads,Marketing - Digital,300,USD,delivered,HR,CC-002,PO-19152,INV-179660,Facebook Ads - Marketing - Digital,EMP-1061,Pending
TXN-01743,2025-02-20,Apple,Hardware - Equipment,1999,USD,invoiced,Operations,CC-004,PO-18033,INV-865500,Apple - Hardware - Equipment,EMP-1194,Rejected
TXN-01744,2024-09-09,Lenovo,Hardware - Equipment,1000,USD,pending,Finance,CC-002,PO-76638,INV-849753,Lenovo - Hardware - Equipment,EMP-1197,Rejected
TXN-01745,2024-09-10,Facebook Ads,Marketing - Digital,2000,USD,pending,Engineering,CC-004,PO-23437,INV-412516,Facebook Ads - Marketing - Digital,EMP-1012,Approved
TXN-01746,2025-03-07,PWC,Professional Services,8000,USD,delivered,Sales,CC-005,,INV-759959,PWC - Professional Services,EMP-1199,Rejected
TXN-01747,2025-03-21,McKinsey,Professional Services,30000,USD,delivered,Engineering,CC-004,PO-30583,INV-587575,McKinsey - Professional Services,EMP-1163,Pending
TXN-01748,2024-04-05,PwC,Professional Services,8000,USD,pending,Finance,CC-001,PO-43905,INV-884630,PwC - Professional Services,EMP-1038,Rejected
TXN-01749,2024-12-07,Amazon Business,Office Supplies,250,USD,paid,Finance,CC-004,PO-82792,INV-242257,Amazon Business - Office Supplies,EMP-1176,Pending
TXN-01750,2024-10-12,Starbucks,Meals & Entertainment,15,USD,pending,Engineering,CC-003,PO-54598,INV-863573,Starbucks - Meals & Entertainment,EMP-1012,Pending
TXN-01751,2024-04-24,Delta Airlines,Travel - Airfare,1400,USD,pending,Finance,CC-005,PO-14161,INV-254425,Delta Airlines - Travel - Airfare,EMP-1172,Approved
TXN-01752,2024-02-01,GitHub,Software - Development,500,USD,completed,Finance,CC-001,PO-25952,INV-545924,GitHub - Software - Development,EMP-1228,Rejected
TXN-01753,2024-07-13,doordash,Meals & Entertainment,100,USD,completed,Sales,CC-001,PO-15676,INV-375134,doordash - Meals & Entertainment,EMP-1242,Pending
TXN-01754,2024-12-25,IKEA,Furniture - Fixed Asset,600,USD,completed,Operations,CC-003,PO-90302,INV-142830,IKEA - Furniture - Fixed Asset,EMP-1199,Approved
TXN-01755,2024-12-21,Amazon,Hardware - Equipment,299,USD,paid,Finance,CC-004,PO-57827,INV-377565,Amazon - Hardware - Equipment,EMP-1053,Pending
TXN-01756,2024-09-10,Google Ads,Marketing - Digital,1000,USD,delivered,HR,CC-001,PO-45470,INV-941420,Google Ads - Marketing - Digital,EMP-1106,Pending
TXN-01757,2024-04-16,Staples,Office Supplies,500,USD,invoiced,Sales,CC-004,,INV-768953,Staples - Office Supplies,EMP-1059,Approved
TXN-01758,2024-04-30,Marriott Hotels,Travel - Lodging,450,USD,pending,Operations,CC-002,PO-45209,INV-466919,Marriott Hotels - Travel - Lodging,EMP-1090,Pending
TXN-01759,2024-02-28,Slack,Software - SaaS,125,USD,pending,Operations,CC-004,PO-79969,INV-396957,Slack - Software - SaaS,EMP-1015,Approved
TXN-01760,2024-01-10,Office Depot,Office Supplies,75,USD,invoiced,Finance,CC-004,PO-55039,INV-702879,Office Depot - Office Supplies,EMP-1141,Rejected
TXN-01761,2024-09-24,Hilton Hotels,Travel - Lodging,400,USD,invoiced,Finance,CC-002,,INV-944128,Hilton Hotels - Travel - Lodging,EMP-1189,Rejected
TXN-01762,2024-12-29,Dell,Hardware - Equipment,500,USD,pending,Sales,CC-002,PO-66544,INV-152945,Dell - Hardware - Equipment,EMP-1108,Rejected
TXN-01763,2025-01-13,FedEx,Shipping & Logistics,45,USD,completed,HR,CC-005,PO-48685,INV-224210,FedEx - Shipping & Logistics,EMP-1083,Pending
TXN-01764,2024-01-05,Salesforce,Software - SaaS,2500,USD,delivered,Sales,CC-001,PO-94226,INV-473941,Salesforce - Software - SaaS,EMP-1084,Rejected
TXN-01765,2024-01-07,Amazon Business,Office Supplies,100,USD,pending,Sales,CC-005,PO-85045,INV-252271,Amazon Business - Office Supplies,EMP-1069,Pending
TXN-01766,2024-10-15,Twilio,Software - Communications,200,USD,completed,Sales,CC-002,PO-67514,INV-764895,Twilio - Software - Communications,EMP-1227,Approved
TXN-01767,2024-07-28,Grubhub,Meals & Entertainment,100,USD,delivered,HR,CC-003,PO-71979,INV-514276,Grubhub - Meals & Entertainment,EMP-1106,Approved
TXN-01768,2025-03-26,Apple,Hardware - Equipment,1999,USD,completed,Sales,CC-005,PO-47675,INV-387046,Apple - Hardware - Equipment,EMP-1006,Rejected
TXN-01769,2025-01-06,Starbucks,Meals & Entertainment,7,USD,invoiced,Finance,CC-003,PO-20070,INV-757648,Starbucks - Meals & Entertainment,EMP-1119,Pending
TXN-01770,2024-03-03,Staples,Office Supplies,150,USD,delivered,Operations,CC-003,PO-44209,INV-816633,Staples - Office Supplies,EMP-1209,Pending
TXN-01771,2024-05-13,Chipotle,Meals & Entertainment,20,USD,invoiced,Operations,CC-001,PO-74238,INV-939760,Chipotle - Meals & Entertainment,EMP-1234,Rejected
TXN-01772,2024-01-09,Google Ads,Marketing - Digital,500,USD,paid,Engineering,CC-003,PO-12237,INV-906757,Google Ads - Marketing - Digital,EMP-1205,Approved
TXN-01773,2025-01-31,Salesforce,Software - SaaS,600,USD,completed,HR,CC-004,PO-89938,INV-497365,Salesforce - Software - SaaS,EMP-1144,Pending
TXN-01774,2024-10-17,LawDepot,Legal Services,500,USD,pending,Finance,CC-001,PO-86390,INV-180231,LawDepot - Legal Services,EMP-1107,Pending
TXN-01775,2024-12-05,McKinsey,Professional Services,30000,USD,pending,Sales,CC-004,,INV-317753,McKinsey - Professional Services,EMP-1047,Rejected
TXN-01776,2024-01-20,UPS,Shipping & Logistics,25,USD,completed,Finance,CC-002,PO-85585,INV-668185,UPS - Shipping & Logistics,EMP-1146,Approved
TXN-01777,2024-06-07,Google Cloud,Software - Cloud,1850,USD,pending,Finance,CC-003,PO-48194,INV-185757,Google Cloud - Software - Cloud,EMP-1143,Approved
TXN-01778,2024-07-22,McKinsey,Professional Services,30000,USD,completed,Sales,CC-005,PO-87861,INV-192419,McKinsey - Professional Services,EMP-1061,Rejected
TXN-01779,2024-11-05,Chipotle,Meals & Entertainment,10,USD,completed,Finance,CC-005,,INV-893662,Chipotle - Meals & Entertainment,EMP-1217,Pending
TXN-01780,2024-10-22,Microsoft Azure,Software - Cloud,300,USD,invoiced,HR,CC-003,PO-33117,INV-646882,Microsoft Azure - Software - Cloud,EMP-1052,Rejected
TXN-01781,2024-11-09,Herman Miller,Furniture - Fixed Asset,3000,USD,delivered,Engineering,CC-004,PO-44046,INV-756694,Herman Miller - Furniture - Fixed Asset,EMP-1100,Approved
TXN-01782,2024-11-29,Twilio,Software - Communications,50,USD,paid,Sales,CC-004,PO-89358,INV-308860,Twilio - Software - Communications,EMP-1054,Rejected
TXN-01783,2025-03-20,Lenovo,Hardware - Equipment,400,USD,paid,Finance,CC-005,PO-61281,INV-500176,Lenovo - Hardware - Equipment,EMP-1089,Rejected
TXN-01784,2024-09-24,Amazon Business,Office Supplies,100,USD,completed,Finance,CC-004,PO-61308,INV-695602,Amazon Business - Office Supplies,EMP-1041,Rejected
TXN-01785,2024-09-30,Lyft,Travel - Ground,60,USD,delivered,Finance,CC-005,PO-69920,INV-865493,Lyft - Travel - Ground,EMP-1249,Rejected
TXN-01786,2025-02-21,QuickBooks,Accounting Software,120,USD,paid,Marketing,CC-001,PO-55901,INV-763778,QuickBooks - Accounting Software,EMP-1209,Approved
TXN-01787,2024-09-30,Microsoft Azure,Software - Cloud,1500,USD,invoiced,Finance,CC-004,PO-58420,INV-747322,Microsoft Azure - Software - Cloud,EMP-1147,Approved
TXN-01788,2024-01-09,Amazon Business,Office Supplies,100,USD,completed,Engineering,CC-003,PO-63257,INV-449293,Amazon Business - Office Supplies,EMP-1107,Rejected
TXN-01789,2024-11-02,GitHub,Software - Development,500,USD,paid,Operations,CC-001,,INV-790238,GitHub - Software - Development,EMP-1024,Pending
TXN-01790,2024-01-29,Southwest Airlines,Travel - Airfare,650,USD,completed,Engineering,CC-002,PO-18897,INV-996486,Southwest Airlines - Travel - Airfare,EMP-1125,Pending
TXN-01791,2025-02-13,Slack,Software - SaaS,125,USD,completed,Engineering,CC-002,PO-40056,INV-501050,Slack - Software - SaaS,EMP-1082,Rejected
TXN-01792,2024-12-09,Marriott Hotels,Travel - Lodging,250,USD,paid,Sales,CC-004,PO-37997,INV-195506,Marriott Hotels - Travel - Lodging,EMP-1125,Pending
TXN-01793,2024-06-29,UberEats,Meals & Entertainment,185,USD,invoiced,Marketing,CC-005,PO-66220,INV-286688,UberEats - Meals & Entertainment,EMP-1061,Approved
TXN-01794,2025-01-04,Twilio,Software - Communications,200,USD,invoiced,Engineering,CC-005,PO-40768,INV-271748,Twilio - Software - Communications,EMP-1233,Approved
TXN-01795,2024-11-29,Grubhub,Meals & Entertainment,50,USD,delivered,Marketing,CC-003,PO-21823,INV-261303,Grubhub - Meals & Entertainment,EMP-1192,Rejected
TXN-01796,2024-04-21,DoorDash,Meals & Entertainment,25,USD,delivered,Marketing,CC-002,PO-77635,INV-402612,DoorDash - Meals & Entertainment,EMP-1158,Pending
TXN-01797,2024-01-26,Google Cloud,Software - Cloud,1850,USD,invoiced,Engineering,CC-002,PO-91691,INV-128992,Google Cloud - Software - Cloud,EMP-1132,Pending
TXN-01798,2024-07-28,Datadog,Software - Monitoring,3000,USD,invoiced,Operations,CC-003,PO-64291,INV-824183,Datadog - Software - Monitoring,EMP-1247,Approved
TXN-01799,2024-03-08,QuickBooks,Accounting Software,600,USD,invoiced,HR,CC-003,PO-76502,INV-167678,QuickBooks - Accounting Software,EMP-1228,Approved
TXN-01800,2024-08-11,AWS,Software - Cloud,500,USD,invoiced,Operations,CC-004,PO-61152,INV-144780,AWS - Software - Cloud,EMP-1242,Rejected
TXN-01801,2025-03-31,DoorDash,Meals & Entertainment,200,USD,invoiced,Sales,CC-004,PO-66698,INV-495557,DoorDash - Meals & Entertainment,EMP-1221,Approved
TXN-01802,2024-08-10,Uber Inc,Travel - Ground,65,USD,completed,Sales,CC-002,PO-80963,INV-623891,Uber Inc - Travel - Ground,EMP-1099,Pending
TXN-01803,2024-05-09,Hilton Hotels,Travel - Lodging,700,USD,completed,Marketing,CC-004,PO-72183,INV-431624,Hilton Hotels - Travel - Lodging,EMP-1117,Pending
TXN-01804,2025-01-20,Chipotle,Meals & Entertainment,15,USD,completed,HR,CC-002,PO-66030,INV-702822,Chipotle - Meals & Entertainment,EMP-1130,Rejected
TXN-01805,2025-01-20,American Airlines,Travel - Airfare,950,USD,completed,Sales,CC-005,PO-86171,INV-634892,American Airlines - Travel - Airfare,EMP-1228,Approved
TXN-01806,2024-12-07,Lenovo,Hardware - Equipment,400,USD,delivered,Sales,CC-002,PO-38668,INV-694528,Lenovo - Hardware - Equipment,EMP-1039,Rejected
TXN-01807,2024-10-07,UPS,Shipping & Logistics,120,USD,completed,Sales,CC-002,PO-16821,INV-256045,UPS - Shipping & Logistics,EMP-1098,Pending
TXN-01808,2025-01-02,Steelcase,Furniture - Fixed Asset,1800,USD,paid,HR,CC-004,PO-21303,INV-398760,Steelcase - Furniture - Fixed Asset,EMP-1139,Approved
TXN-01809,2024-11-04,Southwest Airlines,Travel - Airfare,650,USD,delivered,Finance,CC-002,PO-30882,INV-571349,Southwest Airlines - Travel - Airfare,EMP-1151,Rejected
TXN-01810,2024-08-31,Dell,Hardware - Equipment,2500,USD,invoiced,Operations,CC-002,PO-68547,INV-758950,Dell - Hardware - Equipment,EMP-1146,Approved
TXN-01811,2025-03-01,FedEx,Shipping & Logistics,500,USD,pending,HR,CC-002,PO-65778,INV-164357,FedEx - Shipping & Logistics,EMP-1054,Approved
TXN-01812,2024-08-17,Amazon,Hardware - Equipment,299,USD,invoiced,Finance,CC-002,,INV-327781,Amazon - Hardware - Equipment,EMP-1060,Rejected
TXN-01813,2025-03-28,DHL,Shipping & Logistics,30,USD,paid,Operations,CC-005,PO-51518,INV-383670,DHL - Shipping & Logistics,EMP-1004,Rejected
TXN-01814,2024-01-23,DHL,Shipping & Logistics,60,USD,pending,Operations,CC-005,,INV-646641,DHL - Shipping & Logistics,EMP-1120,Pending
TXN-01815,2024-05-27,Microsoft Azure,Software - Cloud,1500,USD,pending,Engineering,CC-002,PO-89608,INV-856855,Microsoft Azure - Software - Cloud,EMP-1156,Pending
TXN-01816,2024-03-26,AT&T,Utilities - Telecom,150,USD,completed,HR,CC-002,PO-68264,INV-175652,AT&T - Utilities - Telecom,EMP-1040,Pending
TXN-01817,2024-04-23,AT&T,Utilities - Telecom,150,USD,pending,Marketing,CC-004,PO-37039,INV-615061,AT&T - Utilities - Telecom,EMP-1076,Approved
TXN-01818,2024-05-19,FedEx,Shipping & Logistics,45,USD,completed,Sales,CC-002,,INV-363236,FedEx - Shipping & Logistics,EMP-1231,Approved
TXN-01819,2024-05-29,Airbnb,Travel - Lodging,300,USD,paid,Operations,CC-005,PO-26360,INV-573113,Airbnb - Travel - Lodging,EMP-1110,Approved
TXN-01820,2025-03-18,PwC,Professional Services,4000,USD,delivered,Finance,CC-002,PO-86059,INV-553149,PwC - Professional Services,EMP-1076,Rejected
TXN-01821,2024-02-19,IKEA,Furniture - Fixed Asset,600,USD,paid,Sales,CC-001,PO-73574,INV-496672,IKEA - Furniture - Fixed Asset,EMP-1060,Pending
TXN-01822,2024-01-30,Verizon,Utilities - Telecom,200,USD,pending,Sales,CC-005,PO-24393,INV-147507,Verizon - Utilities - Telecom,EMP-1107,Pending
TXN-01823,2024-06-11,Datadog,Software - Monitoring,800,USD,completed,HR,CC-003,PO-96580,INV-181908,Datadog - Software - Monitoring,EMP-1147,Rejected
TXN-01824,2024-09-29,QuickBooks,Accounting Software,300,USD,pending,Finance,CC-004,PO-41408,INV-243324,QuickBooks - Accounting Software,EMP-1201,Pending
TXN-01825,2025-01-12,Amazon Business,Office Supplies,100,USD,delivered,Marketing,CC-002,PO-59980,INV-404041,Amazon Business - Office Supplies,EMP-1196,Rejected
